Date,ID,Did you train today?,Session Type,Duration (min),RPE,Training Load (AU),Daily Training Load Total,Acute Load,Chronic Load,A:C Ratio
11/28/2017,LH,Yes,Mobility/Recovery,30,1,30,30,207.1,538.04,0.38
11/28/2017,MW,No,,,,,,158.6,411.43,0.39
11/28/2017,ES,No,,,,,,100,364.11,0.27
11/28/2017,HO,Yes,Mobility/Recovery,60,0,0,0,162.9,436.61,0.37
11/28/2017,AN,No,,,,,,102.9,473.57,0.22
11/28/2017,TN,No,,,,,,187.9,455.71,0.41
11/28/2017,NR,No,,,,,,102.9,505.89,0.2
11/28/2017,NA,Yes,Conditioning,45,3,135,665,405,344.82,1.17
11/28/2017,NA,Yes,Skills,40,2,80,,,,
11/28/2017,NA,Yes,Strength,90,5,450,,,,
11/28/2017,IP,Yes,Skills,30,2,60,330,82.1,329.82,0.25
11/28/2017,IP,Yes,Conditioning,45,6,270,,,,
11/28/2017,TM,Yes,Speed,40,4,160,610,172.9,215.71,0.8
11/28/2017,TM,Yes,Strength,90,5,450,,,,
11/28/2017,NA,No,,,,,,130,379.11,0.34
11/28/2017,NL,No,,,,,,150.7,277.32,0.54
11/27/2017,MW,Yes,Skills,60,5,300,300,158.6,411.43,0.39
11/27/2017,NA,Yes,Conditioning,60,3,180,820,310,321.07,0.97
11/27/2017,NA,Yes,Skills,40,1,40,,,,
11/27/2017,NA,Yes,Strength,120,5,600,,,,
11/27/2017,RE,Yes,Speed,30,3,90,210,74.3,439.43,0.17
11/27/2017,RE,Yes,Skills,60,2,120,,,,
11/27/2017,HO,Yes,Skills,90,5,450,450,230.7,436.61,0.53
11/27/2017,HO,Yes,Mobility/Recovery,30,0,0,,,,
11/27/2017,NE,Yes,Skills,60,5,300,300,180,413.39,0.44
11/27/2017,TN,Yes,Skills,90,6,540,540,226.4,461.07,0.49
11/27/2017,LH,Yes,Skills,80,6,480,600,234.3,541.25,0.43
11/27/2017,LH,Yes,Mobility/Recovery,60,2,120,,,,
11/27/2017,NR,Yes,Skills,60,4,240,240,162.9,505.89,0.32
11/27/2017,TM,Yes,Conditioning,30,5,150,600,85.7,193.93,0.44
11/27/2017,TM,Yes,Strength,90,5,450,,,,
11/27/2017,AN,Yes,Skills,60,3,180,180,102.9,473.57,0.22
11/27/2017,TS,No,,,,,,88.6,275.71,0.32
11/27/2017,NA,Yes,Skills,90,4,360,370,164.3,379.11,0.43
11/27/2017,NA,Yes,Mobility/Recovery,20,0.5,10,,,,
11/27/2017,NL,Yes,Skills,90,7,630,630,155,277.32,0.56
11/27/2017,ES,Yes,Skills,60,5,300,300,134.3,364.11,0.37
11/27/2017,ES,Yes,Mobility/Recovery,30,0,0,,,,
11/26/2017,RE,No,,,,,,98.4,438,0.22
11/26/2017,MW,Yes,Skills,90,5,450,450,207.1,400.71,0.52
11/26/2017,AA,Yes,Skills,90,3,270,270,90,316.07,0.28
11/26/2017,NE,Yes,Speed,30,4,120,420,188.6,402.68,0.47
11/26/2017,NE,Yes,Skills,60,5,300,,,,
11/26/2017,HO,Yes,Speed,30,4,120,420,239.3,420.54,0.57
11/26/2017,HO,Yes,Skills,60,5,300,,,,
11/26/2017,HO,Yes,Mobility/Recovery,30,0,0,,,,
11/26/2017,TN,Yes,Speed,30,6,180,540,207.1,452.5,0.46
11/26/2017,TN,Yes,Skills,60,6,360,,,,
11/26/2017,LH,Yes,Speed,35,5,175,595,202.1,519.82,0.39
11/26/2017,LH,Yes,Skills,60,6,360,,,,
11/26/2017,LH,Yes,Mobility/Recovery,30,2,60,,,,
11/26/2017,ES,Yes,Skills,60,4,240,240,142.9,353.39,0.4
11/26/2017,ID,Yes,Speed,30,4,120,420,202.9,407.14,0.5
11/26/2017,ID,Yes,Skills,60,5,300,,,,
11/26/2017,AN,Yes,Speed,40,3,120,360,167.1,467.14,0.36
11/26/2017,AN,Yes,Skills,60,4,240,,,,
11/26/2017,NR,Yes,Speed,25,4,100,300,225,497.32,0.45
11/26/2017,NR,Yes,Skills,50,4,200,,,,
11/26/2017,NA,Yes,Skills,60,3,180,300,180,365.89,0.49
11/26/2017,NA,Yes,Speed,30,4,120,,,,
11/26/2017,NL,Yes,Speed,25,3,75,275,125,254.82,0.49
11/26/2017,NL,Yes,Skills,50,4,200,,,,
11/25/2017,RE,No,,,,,,287,458.36,0.63
11/25/2017,NE,Yes,Speed,20,3,60,300,184.3,387.68,0.48
11/25/2017,NE,Yes,Skills,60,4,240,,,,
11/25/2017,AA,Yes,Skills,60,2,120,120,128.6,306.43,0.42
11/25/2017,AN,Yes,Speed,30,3,90,180,190.7,454.29,0.42
11/25/2017,AN,Yes,Skills,45,2,90,,,,
11/25/2017,HO,Yes,Speed,30,3,90,270,303.6,405.54,0.75
11/25/2017,HO,Yes,Skills,60,3,180,,,,
11/25/2017,HO,Yes,Mobility/Recovery,30,0,0,,,,
11/25/2017,NR,Yes,Skills,60,3,180,180,299.3,486.61,0.62
11/25/2017,TN,Yes,Speed,25,4,100,235,237.1,443.93,0.53
11/25/2017,TN,Yes,Skills,45,3,135,,,,
11/25/2017,NA,No,,,,,,364.3,302.5,1.2
11/25/2017,LH,Yes,Speed,25,3,75,225,160,498.57,0.32
11/25/2017,LH,Yes,Skills,50,3,150,,,,
11/25/2017,ES,Yes,Speed,30,2,60,160,164.3,344.82,0.48
11/25/2017,ES,Yes,Skills,50,2,100,,,,
11/25/2017,ES,Yes,Mobility/Recovery,30,0,0,,,,
11/25/2017,MW,Yes,Skills,90,4,360,360,224.3,384.64,0.58
11/25/2017,NL,Yes,Speed,20,3,60,150,145.7,245,0.59
11/25/2017,NL,Yes,Skills,45,2,90,,,,
11/25/2017,NA,Yes,Speed,20,3,60,240,235.7,355.18,0.66
11/25/2017,NA,Yes,Skills,60,3,180,,,,
11/25/2017,ID,Yes,Speed,30,3,90,190,225,392.14,0.57
11/25/2017,ID,Yes,Skills,50,2,100,,,,
11/24/2017,ES,No,,,,,,141.4,353.82,0.4
11/24/2017,HO,No,,,,,,265,416.75,0.64
11/24/2017,NR,No,,,,,,273.6,507.32,0.54
11/24/2017,RE,Yes,Speed,40,1,40,310,331.3,469.43,0.71
11/24/2017,RE,Yes,Skills,30,2,60,,,,
11/24/2017,RE,Yes,Mobility/Recovery,30,1,30,,,,
11/24/2017,RE,Yes,Strength,60,3,180,,,,
11/24/2017,TS,Yes,Skills,90,2,180,180,25.7,278.21,0.09
11/24/2017,NA,Yes,Conditioning,40,3,120,570,364.3,302.5,1.2
11/24/2017,NA,Yes,Strength,90,5,450,,,,
11/24/2017,NA,No,,,,,,201.4,367.5,0.55
11/24/2017,MW,No,,,,,,172.9,385.61,0.45
11/24/2017,TN,No,,,,,,203.6,435.54,0.47
11/24/2017,LH,No,,,,,,96.4,506.43,0.19
11/24/2017,AA,No,,,,,,111.4,310.71,0.36
11/23/2017,HO,No,,,,,,265,438.61,0.6
11/23/2017,RE,No,,,,,,287,458.36,0.63
11/23/2017,TS,Yes,Strength,40,2,80,440,62.9,303.57,0.21
11/23/2017,TS,Yes,Skills,90,4,360,,,,
11/23/2017,NA,Yes,Conditioning,60,4,240,780,282.9,282.14,1
11/23/2017,NA,Yes,Strength,90,6,540,,,,
11/23/2017,NR,No,,,,,,273.6,531.32,0.51
11/23/2017,IP,Yes,Speed,30,3,90,245,149.3,362.32,0.41
11/23/2017,IP,Yes,Skills,20,1,20,,,,
11/23/2017,IP,Yes,Strength,45,3,135,,,,
11/23/2017,ES,No,,,,,,141.4,367.21,0.39
11/23/2017,LH,No,,,,,,96.4,524.5,0.18
11/23/2017,TN,No,,,,,,203.6,435.54,0.47
11/22/2017,RE,No,,,,,,458.4,513,0.89
11/22/2017,TN,Yes,Mobility/Recovery,30,3,90,270,385.7,435.54,0.89
11/22/2017,TN,Yes,Strength,60,3,180,,,,
11/22/2017,NA,Yes,Mobility/Recovery,30,2,60,240,357.9,387.21,0.92
11/22/2017,NA,Yes,Strength,45,4,180,,,,
11/22/2017,ID,Yes,Mobility/Recovery,30,4,120,360,384.3,425.18,0.9
11/22/2017,ID,Yes,Strength,60,4,240,,,,
11/22/2017,ES,Yes,Strength,60,4,240,240,311.4,376.86,0.83
11/22/2017,ES,Yes,Mobility/Recovery,60,0,0,,,,
11/22/2017,NE,Yes,Mobility/Recovery,30,2,60,240,312.9,407.39,0.77
11/22/2017,NE,Yes,Strength,60,3,180,,,,
11/22/2017,NL,Yes,Mobility/Recovery,60,0.5,30,30,258.6,294.39,0.88
11/22/2017,HO,Yes,Mobility/Recovery,60,0,0,475,446.4,449.32,0.99
11/22/2017,HO,Yes,Mobility/Recovery,30,0.5,15,,,,
11/22/2017,HO,Yes,Skills,20,0.5,10,,,,
11/22/2017,HO,Yes,Strength,90,5,450,,,,
11/22/2017,NA,No,,,,,,215.7,254.29,0.85
11/22/2017,NR,Yes,Mobility/Recovery,30,4,120,420,500,537.75,0.93
11/22/2017,NR,Yes,Strength,60,5,300,,,,
11/22/2017,LH,Yes,Mobility/Recovery,30,2,60,220,379.3,543.07,0.7
11/22/2017,LH,Yes,Strength,40,4,160,,,,
11/22/2017,AA,Yes,Mobility/Recovery,30,2,60,240,237.9,320.36,0.74
11/22/2017,AA,Yes,Strength,60,3,180,,,,
11/21/2017,TM,Yes,Strength,60,4,240,240,210,172.5,1.22
11/21/2017,RE,Yes,Conditioning,45,9,405,689,593.4,552.64,1.07
11/21/2017,RE,Yes,Skills,45,0.5,22,,,,
11/21/2017,RE,Yes,Strength,60,2,120,,,,
11/21/2017,RE,Yes,Mobility/Recovery,45,0.5,22,,,,
11/21/2017,RE,Yes,Mobility/Recovery,60,2,120,,,,
11/21/2017,TN,Yes,Conditioning,45,9,405,405,462.9,436.61,1.06
11/21/2017,NA,Yes,Conditioning,60,8,480,480,435.7,378.64,1.15
11/21/2017,HO,Yes,Skills,60,4,240,510,530.7,432.36,1.23
11/21/2017,HO,Yes,Conditioning,30,9,270,,,,
11/21/2017,HO,Yes,Mobility/Recovery,15,0,0,,,,
11/21/2017,NE,Yes,Conditioning,60,6,360,360,370.7,398.82,0.93
11/21/2017,IP,Yes,Conditioning,60,4,240,240,307.9,360,0.86
11/21/2017,MW,Yes,Conditioning,80,8,640,640,490,405.46,1.21
11/21/2017,AN,Yes,Skills,90,7,630,630,529.3,500.5,1.06
11/21/2017,ID,Yes,Skills,30,3,90,450,435.7,412.32,1.06
11/21/2017,ID,Yes,Conditioning,45,8,360,,,,
11/21/2017,ES,Yes,Skills,20,3,60,360,392.9,368.29,1.07
11/21/2017,ES,Yes,Conditioning,30,10,300,,,,
11/21/2017,ES,Yes,Mobility/Recovery,20,0,0,,,,
11/21/2017,LH,Yes,Skills,20,3,60,375,522.9,535.21,0.98
11/21/2017,LH,Yes,Conditioning,35,9,315,,,,
11/21/2017,NR,Yes,Conditioning,75,9,675,675,571.4,522.75,1.09
11/21/2017,NA,Yes,Conditioning,40,3,120,480,299.3,256.43,1.17
11/21/2017,NA,Yes,Strength,90,4,360,,,,
11/21/2017,NL,Yes,Conditioning,60,7,420,420,352.9,293.32,1.2
11/20/2017,NA,Yes,Skills,90,3,270,690,395,373.46,1.06
11/20/2017,NA,Yes,Speed,30,4,120,,,,
11/20/2017,NA,Yes,Strength,60,5,300,,,,
11/20/2017,MW,Yes,Speed,40,3,120,570,398.6,389.04,1.02
11/20/2017,MW,Yes,Skills,90,2,180,,,,
11/20/2017,MW,Yes,Strength,90,3,270,,,,
11/20/2017,AN,Yes,Speed,45,3,135,525,469.3,487.64,0.96
11/20/2017,AN,Yes,Skills,60,2,120,,,,
11/20/2017,AN,Yes,Strength,90,3,270,,,,
11/20/2017,HO,Yes,Speed,40,4,160,870,477.1,427,1.12
11/20/2017,HO,Yes,Skills,90,4,360,,,,
11/20/2017,HO,Yes,Strength,70,5,350,,,,
11/20/2017,HO,Yes,Mobility/Recovery,60,0,0,,,,
11/20/2017,RE,Yes,Speed,30,3,90,1320,495,532.32,0.93
11/20/2017,RE,Yes,Skills,90,1,90,,,,
11/20/2017,RE,Yes,Strength,150,7,1050,,,,
11/20/2017,RE,Yes,Mobility/Recovery,45,2,90,,,,
11/20/2017,LH,Yes,Speed,30,3,90,300,514.3,537.89,0.96
11/20/2017,LH,Yes,Skills,60,3,180,,,,
11/20/2017,LH,Yes,Mobility/Recovery,30,1,30,,,,
11/20/2017,TN,Yes,Speed,30,5,150,750,445.7,427.5,1.04
11/20/2017,TN,Yes,Skills,90,4,360,,,,
11/20/2017,TN,Yes,Strength,60,4,240,,,,
11/20/2017,NE,Yes,Speed,30,3,90,390,351.4,398.82,0.88
11/20/2017,NE,Yes,Skills,60,2,120,,,,
11/20/2017,NE,Yes,Strength,60,3,180,,,,
11/20/2017,NR,Yes,Speed,35,5,175,820,519.3,509.36,1.02
11/20/2017,NR,Yes,Skills,90,3,270,,,,
11/20/2017,NR,Yes,Strength,75,5,375,,,,
11/20/2017,ID,Yes,Speed,35,1,35,575,422.9,404.29,1.05
11/20/2017,ID,Yes,Skills,90,3,270,,,,
11/20/2017,ID,Yes,Strength,90,3,270,,,,
11/20/2017,IP,Yes,Speed,25,2,50,560,273.6,364.29,0.75
11/20/2017,IP,Yes,Skills,90,3,270,,,,
11/20/2017,IP,Yes,Strength,60,4,240,,,,
11/20/2017,NL,Yes,Speed,30,2,60,420,297.1,282.61,1.05
11/20/2017,NL,Yes,Skills,90,2,180,,,,
11/20/2017,NL,Yes,Strength,60,3,180,,,,
11/20/2017,ES,Yes,Speed,30,2,60,390,465.7,363.46,1.28
11/20/2017,ES,Yes,Skills,60,0.5,30,,,,
11/20/2017,ES,Yes,Strength,75,4,300,,,,
11/20/2017,ES,Yes,Mobility/Recovery,30,0,0,,,,
11/20/2017,NA,Yes,Conditioning,40,3,120,720,230.7,239.29,0.96
11/20/2017,NA,Yes,Strength,120,5,600,,,,
11/20/2017,AA,Yes,Speed,45,3,135,540,312.9,319.82,0.98
11/20/2017,AA,Yes,Skills,60,3,180,,,,
11/20/2017,AA,Yes,Strength,75,3,225,,,,
11/19/2017,LH,No,,,,,,578.6,548.96,1.05
11/19/2017,HO,Yes,Mobility/Recovery,40,0,0,0,440,412,1.07
11/19/2017,ES,No,,,,,,552.1,368.82,1.5
11/19/2017,NR,No,,,,,,539.3,497.75,1.08
11/19/2017,ID,No,,,,,,450.7,399.82,1.13
11/19/2017,NA,No,,,,,,429.3,362.57,1.18
11/19/2017,TN,No,,,,,,450,411.43,1.09
11/19/2017,NL,No,,,,,,354.3,275.46,1.29
11/19/2017,RE,No,,,,,,317.1,483.04,0.66
11/19/2017,NA,No,,,,,,172.1,213.57,0.81
11/19/2017,AA,No,,,,,,304.3,300.54,1.01
11/18/2017,NL,No,,,,,,427.1,275.46,1.55
11/18/2017,MW,No,,,,,,580,369.21,1.57
11/18/2017,HO,Yes,Mobility/Recovery,20,0,0,0,594.3,412,1.44
11/18/2017,NA,No,,,,,,550.7,364.71,1.51
11/18/2017,NR,No,,,,,,675,497.75,1.36
11/18/2017,TN,No,,,,,,591.4,416.79,1.42
11/18/2017,ES,No,,,,,,552.1,368.82,1.5
11/18/2017,AN,No,,,,,,685.7,489.79,1.4
11/18/2017,RE,No,,,,,,465,513.04,0.91
11/18/2017,LH,No,,,,,,727.1,551.82,1.32
11/18/2017,NA,No,,,,,,232.1,214.64,1.08
11/18/2017,AA,No,,,,,,420,300.54,1.4
11/18/2017,ID,No,,,,,,617.9,399.82,1.55
11/18/2017,TS,No,,,,,,575.7,318.93,1.81
11/17/2017,NA,Yes,Speed,45,5,225,1095,550.7,372.21,1.48
11/17/2017,NA,Yes,Conditioning,60,7,420,,,,
11/17/2017,NA,Yes,Strength,90,5,450,,,,
11/17/2017,ES,Yes,Speed,45,3,135,1190,552.1,378.46,1.46
11/17/2017,ES,Yes,Skills,20,4,80,,,,
11/17/2017,ES,Yes,Conditioning,60,10,600,,,,
11/17/2017,ES,Yes,Strength,75,5,375,,,,
11/17/2017,LH,Yes,Skills,45,6,270,1760,727.1,581.46,1.25
11/17/2017,LH,Yes,Skills,20,4,80,,,,
11/17/2017,LH,Yes,Conditioning,60,10,600,,,,
11/17/2017,LH,Yes,Strength,90,9,810,,,,
11/17/2017,MW,Yes,Speed,45,3,135,1575,580,433.5,1.34
11/17/2017,MW,Yes,Conditioning,70,8,560,,,,
11/17/2017,MW,Yes,Strength,110,8,880,,,,
11/17/2017,AN,Yes,Speed,60,4,240,1890,685.7,554.07,1.24
11/17/2017,AN,Yes,Skills,90,9,810,,,,
11/17/2017,AN,Yes,Strength,120,7,840,,,,
11/17/2017,TM,Yes,Conditioning,30,5,150,600,338.6,201.43,1.68
11/17/2017,TM,Yes,Strength,90,5,450,,,,
11/17/2017,RE,Yes,Speed,60,7,420,1200,636.4,555.89,1.14
11/17/2017,RE,Yes,Conditioning,30,6,180,,,,
11/17/2017,RE,Yes,Skills,45,0,0,,,,
11/17/2017,RE,Yes,Strength,120,5,600,,,,
11/17/2017,NL,Yes,Speed,40,3,120,940,427.1,336.18,1.27
11/17/2017,NL,Yes,Strength,60,3,180,,,,
11/17/2017,NL,Yes,Conditioning,80,8,640,,,,
11/17/2017,NA,Yes,Conditioning,35,2,70,310,232.1,214.64,1.08
11/17/2017,NA,Yes,Strength,60,4,240,,,,
11/17/2017,NE,Yes,Speed,45,4,180,1200,545,455.61,1.2
11/17/2017,NE,Yes,Skills,60,7,420,,,,
11/17/2017,NE,Yes,Strength,100,6,600,,,,
11/17/2017,TN,Yes,Speed,45,5,225,1275,591.4,416.79,1.42
11/17/2017,TN,Yes,Conditioning,60,7,420,,,,
11/17/2017,TN,Yes,Strength,90,7,630,,,,
11/17/2017,NR,Yes,Speed,35,6,210,1585,675,563.11,1.2
11/17/2017,NR,Yes,Conditioning,75,9,675,,,,
11/17/2017,NR,Yes,Strength,100,7,700,,,,
11/17/2017,ID,Yes,Speed,45,3,135,1305,617.9,399.82,1.55
11/17/2017,ID,Yes,Skills,30,3,90,,,,
11/17/2017,ID,Yes,Conditioning,45,8,360,,,,
11/17/2017,ID,Yes,Strength,120,6,720,,,,
11/17/2017,TS,Yes,Speed,80,3,240,1240,575.7,370.36,1.55
11/17/2017,TS,Yes,Skills,50,5,250,,,,
11/17/2017,TS,Yes,Conditioning,15,8,120,,,,
11/17/2017,TS,Yes,Strength,90,7,630,,,,
11/17/2017,IP,Yes,Speed,15,1,15,615,405.7,381.96,1.06
11/17/2017,IP,Yes,Conditioning,30,5,150,,,,
11/17/2017,IP,Yes,Strength,90,5,450,,,,
11/17/2017,HO,Yes,Speed,50,5,250,1270,596,469.86,1.27
11/17/2017,HO,Yes,Conditioning,30,8,240,,,,
11/17/2017,HO,Yes,Skills,60,3,180,,,,
11/17/2017,HO,Yes,Strength,120,5,600,,,,
11/17/2017,HO,Yes,Mobility/Recovery,20,0,0,,,,
11/17/2017,AA,Yes,Speed,45,3,135,885,420,336.25,1.25
11/17/2017,AA,Yes,Conditioning,60,5,300,,,,
11/17/2017,AA,Yes,Strength,90,5,450,,,,
11/16/2017,RE,Yes,Speed,45,5,225,945,465,513.04,0.91
11/16/2017,RE,Yes,Skills,90,2,180,,,,
11/16/2017,RE,Yes,Strength,90,6,540,,,,
11/16/2017,HO,Yes,Conditioning,45,7,315,1065,421,468.96,0.9
11/16/2017,HO,Yes,Skills,90,5,450,,,,
11/16/2017,HO,Yes,Strength,60,5,300,,,,
11/16/2017,HO,Yes,Mobility/Recovery,100,0,0,,,,
11/16/2017,IP,Yes,Speed,35,4,140,740,317.9,360,0.88
11/16/2017,IP,Yes,Skills,90,4,360,,,,
11/16/2017,IP,Yes,Strength,60,4,240,,,,
11/16/2017,MW,Yes,Speed,45,3,135,645,355,412.25,0.86
11/16/2017,MW,Yes,Skills,90,4,360,,,,
11/16/2017,MW,Yes,Strength,50,3,150,,,,
11/16/2017,NR,Yes,Speed,35,4,140,920,448.6,544,0.82
11/16/2017,NR,Yes,Skills,90,4,360,,,,
11/16/2017,NR,Yes,Strength,60,7,420,,,,
11/16/2017,TM,Yes,Conditioning,30,6,180,630,252.9,180,1.41
11/16/2017,TM,Yes,Strength,90,5,450,,,,
11/16/2017,TN,Yes,Speed,45,5,225,810,409.3,371.25,1.1
11/16/2017,TN,Yes,Skills,90,4,360,,,,
11/16/2017,TN,Yes,Strength,45,5,225,,,,
11/16/2017,AN,Yes,Speed,50,3,150,660,415.7,521.39,0.8
11/16/2017,AN,Yes,Skills,90,3,270,,,,
11/16/2017,AN,Yes,Strength,60,4,240,,,,
11/16/2017,NA,Yes,Speed,45,3,135,785,394.3,333.11,1.18
11/16/2017,NA,Yes,Skills,90,5,450,,,,
11/16/2017,NA,Yes,Strength,50,4,200,,,,
11/16/2017,NA,Yes,Conditioning,45,3,135,585,187.9,203.57,0.92
11/16/2017,NA,Yes,Strength,90,5,450,,,,
11/16/2017,LH,Yes,Conditioning,50,5,250,1225,475.7,558.79,0.85
11/16/2017,LH,Yes,Skills,90,5,450,,,,
11/16/2017,LH,Yes,Strength,75,7,525,,,,
11/16/2017,ES,Yes,Speed,45,2,90,810,515,359.18,1.43
11/16/2017,ES,Yes,Skills,90,3,270,,,,
11/16/2017,ES,Yes,Strength,90,5,450,,,,
11/16/2017,NE,Yes,Speed,35,3,105,645,373.6,448.11,0.83
11/16/2017,NE,Yes,Skills,75,4,300,,,,
11/16/2017,NE,Yes,Strength,60,4,240,,,,
11/16/2017,ID,Yes,Speed,40,3,120,720,431.4,353.21,1.22
11/16/2017,ID,Yes,Skills,90,4,360,,,,
11/16/2017,ID,Yes,Strength,60,4,240,,,,
11/16/2017,NL,Yes,Speed,30,5,150,690,292.9,330.46,0.89
11/16/2017,NL,Yes,Skills,90,4,360,,,,
11/16/2017,NL,Yes,Strength,60,3,180,,,,
11/16/2017,AA,Yes,Speed,45,3,135,765,293.6,331.43,0.89
11/16/2017,AA,Yes,Skills,90,3,270,,,,
11/16/2017,AA,Yes,Strength,90,4,360,,,,
11/16/2017,TS,Yes,Speed,30,4,120,960,398.6,326.07,1.22
11/16/2017,TS,Yes,Conditioning,30,4,120,,,,
11/16/2017,TS,Yes,Skills,90,4,360,,,,
11/16/2017,TS,Yes,Strength,90,4,360,,,,
11/15/2017,RE,No,,,,,,497.1,517.32,0.96
11/15/2017,NL,Yes,Mobility/Recovery,60,0.5,30,30,318.6,305.82,1.04
11/15/2017,HO,Yes,Mobility/Recovery,60,0,0,135,425.3,430.93,0.99
11/15/2017,HO,Yes,Strength,45,3,135,,,,
11/15/2017,HO,Yes,Mobility/Recovery,60,0,0,,,,
11/15/2017,NR,Yes,Mobility/Recovery,30,2,60,310,592.1,511.14,1.16
11/15/2017,NR,Yes,Strength,50,5,250,,,,
11/15/2017,ES,Yes,Strength,45,3,135,135,537.9,330.25,1.63
11/15/2017,ES,Yes,Mobility/Recovery,30,0,0,,,,
11/15/2017,TN,Yes,Mobility/Recovery,60,1,60,285,585,347.68,1.68
11/15/2017,TN,Yes,Strength,45,5,225,,,,
11/15/2017,ID,Yes,Mobility/Recovery,30,2,60,360,601.4,327.5,1.84
11/15/2017,ID,Yes,Strength,60,5,300,,,,
11/15/2017,NA,Yes,Strength,45,4,180,195,510.7,308.29,1.66
11/15/2017,NA,Yes,Mobility/Recovery,30,0.5,15,,,,
11/15/2017,TS,Yes,Mobility/Recovery,30,1,30,180,457.1,291.79,1.57
11/15/2017,TS,Yes,Strength,50,3,150,,,,
11/15/2017,LH,Yes,Mobility/Recovery,30,3,90,315,629.3,515.04,1.22
11/15/2017,LH,Yes,Strength,45,5,225,,,,
11/15/2017,AN,Yes,Strength,45,4,180,210,622.1,500.68,1.24
11/15/2017,AN,Yes,Mobility/Recovery,30,1,30,,,,
11/15/2017,NE,Yes,Mobility/Recovery,45,1,45,225,470,425.07,1.11
11/15/2017,NE,Yes,Strength,60,3,180,,,,
11/15/2017,NA,No,,,,,,164.3,182.68,0.9
11/15/2017,ES,Yes,Conditioning,60,10,600,735,518.6,325.43,1.59
11/15/2017,ES,Yes,Combat,45,3,135,,,,
11/15/2017,ES,Yes,Mobility/Recovery,15,0,0,,,,
11/14/2017,TM,Yes,Strength,90,6,540,540,338.6,157.5,2.15
11/14/2017,MW,Yes,Conditioning,90,8,720,960,545.7,389.21,1.4
11/14/2017,MW,Yes,Combat,60,4,240,,,,
11/14/2017,RE,Yes,Conditioning,60,9,540,1275,467.1,529.29,0.88
11/14/2017,RE,Yes,Skills,60,1,60,,,,
11/14/2017,RE,Yes,Strength,90,7,630,,,,
11/14/2017,RE,Yes,Mobility/Recovery,45,1,45,,,,
11/14/2017,HO,Yes,Conditioning,45,8,360,610,503.6,463.61,1.09
11/14/2017,HO,Yes,Conditioning,50,5,250,,,,
11/14/2017,HO,Yes,Mobility/Recovery,75,0,0,,,,
11/14/2017,NA,Yes,Conditioning,90,7,630,930,618.6,337.75,1.83
11/14/2017,NA,Yes,Combat,60,5,300,,,,
11/14/2017,AN,Yes,Conditioning,90,9,810,990,546.4,495.32,1.1
11/14/2017,AN,Yes,Combat,60,3,180,,,,
11/14/2017,TN,Yes,Conditioning,60,8,480,780,694.3,353.57,1.96
11/14/2017,TN,Yes,Combat,60,5,300,,,,
11/14/2017,ID,Yes,Skills,30,3,90,770,664.3,314.64,2.11
11/14/2017,ID,Yes,Conditioning,60,8,480,,,,
11/14/2017,ID,Yes,Combat,50,4,200,,,,
11/14/2017,NR,Yes,Conditioning,90,8,720,960,692.1,534.36,1.3
11/14/2017,NR,Yes,Combat,60,4,240,,,,
11/14/2017,LH,Yes,Conditioning,60,9,540,750,720.7,535.39,1.35
11/14/2017,LH,Yes,Combat,50,3,150,,,,
11/14/2017,LH,Yes,Mobility/Recovery,30,2,60,,,,
11/14/2017,NE,Yes,Skills,75,8,600,840,564.3,454.54,1.24
11/14/2017,NE,Yes,Combat,60,4,240,,,,
11/14/2017,NL,Yes,Conditioning,80,8,640,820,395.7,322.96,1.23
11/14/2017,NL,Yes,Combat,60,3,180,,,,
11/14/2017,IP,Yes,Skills,60,5,300,435,471.4,367.86,1.28
11/14/2017,IP,Yes,Combat,45,3,135,,,,
11/14/2017,NA,Yes,Conditioning,35,2,70,310,251.4,182.68,1.38
11/14/2017,NA,Yes,Strength,60,4,240,,,,
11/14/2017,ES,Yes,Speed,45,3,135,995,450,338.29,1.33
11/14/2017,ES,Yes,Skills,90,4,360,,,,
11/14/2017,ES,Yes,Mobility/Recovery,100,5,500,,,,
11/14/2017,AA,Yes,Conditioning,60,5,300,480,480,326.61,1.47
11/14/2017,AA,Yes,Combat,60,3,180,,,,
11/14/2017,TS,Yes,Conditioning,60,7,420,600,431.4,285.36,1.51
11/14/2017,TS,Yes,Combat,60,3,180,,,,
11/13/2017,TM,Yes,Conditioning,30,5,150,600,265.7,138.21,1.92
11/13/2017,TM,Yes,Strength,90,5,450,,,,
11/13/2017,NL,Yes,Speed,30,2,60,510,282.9,302.25,0.94
11/13/2017,NL,Yes,Skills,90,3,270,,,,
11/13/2017,NL,Yes,Strength,60,3,180,,,,
11/13/2017,MW,Yes,Speed,50,4,200,880,430,354.93,1.21
11/13/2017,MW,Yes,Skills,60,3,180,,,,
11/13/2017,MW,Yes,Strength,100,5,500,,,,
11/13/2017,NA,Yes,Conditioning,30,2,60,420,207.1,171.61,1.21
11/13/2017,NA,Yes,Strength,90,4,360,,,,
11/13/2017,HO,Yes,Speed,60,5,300,1080,459.3,452.54,1.01
11/13/2017,HO,Yes,Skills,60,3,180,,,,
11/13/2017,HO,Yes,Strength,120,5,600,,,,
11/13/2017,HO,Yes,Mobility/Recovery,90,0,0,,,,
11/13/2017,RE,Yes,Speed,45,3,135,1035,503.6,522.86,0.96
11/13/2017,RE,Yes,Skills,90,3,270,,,,
11/13/2017,RE,Yes,Strength,90,7,630,,,,
